published_date,travel_month,published_platform,title,text,rating,tripType,helpful_votes,word_count,review_length_tier,sentiment_label,published_year,published_month,travel_season,is_verified_travel
2019-07-09,2019-07,MOBILE,"long queues! alas, still a must see","now.... I suppose you dont ever feel like you can go to visit Rome and not go to the colleseum and I would have to agree. 

however, apparently they have just installed new metal detectors and i kid you not there are two! teo for 3000 people at a time inside the colleseum.... why cant they invest in more????!

we pre purchased tickets and this 'queue' was approx 1 hour to get in. the queue without tickets was 2hours. most of it was unshaded and particularly heavy going in the Italian summer heat especially with continuous Indian men attempting to sell u ice water (likely to have filled up from a tap rather than mineral....but who knows!), hats, fans and sun umbrellas.... it gets very annoying after a while.

there is no visable shops near by or inside for any snscks/other drinks.... nearest place is the metro station.

when in our queue we were offered a guided tour which was promised to skip the line for a discounted price of 35€. which was 20€ less than advertised price and included guided tour of Roman forum/Palentine hill too. 

so we paid.... then waited another HOUR in the groups line to get in. I suppose the only slight advantage was this was generally more shaded and included lots of interesting information by our tour guide whilst waiting in the queue. 

when you get inside obviously it's very interesting and guided tour was good to offer some interesting facts. 

I would recommend a very early visit or a very late one to beat the crowds and consider a guided tour.... 

colleseum need to sort their security lines out,surely they are raking the cash in!!!!!

:(",3,COUPLES,2,282,Very Long (200w+),Neutral,2019,7,Summer,True
2019-07-09,2019-06,MOBILE,"Must see, book ahead","Awesome place to spend a few hours.  We went around 11am. Should have been there when it opened. It gets hot and long lines develop quickly. They are doing some construction in the arena so part of the lower level view is obstructed.  It gets quite hot and shade is hit or miss. If you do not have tickets ahead of time you can find plenty of onsite ‘skip the line’ vendors selling tickets. We did this.  They helped to shorten the wait, but did NOT eliminate it.  We still had to wait with a group to get inside.  Our ‘skip the line’ tickets included a nice and informative tour of both Colosseum and Palatine Hill.  We purchased from the guys in red jackets.  Beware of single individuals selling skip the line.  Scammers are in the mix.",4,FAMILY,2,137,Long (75-200w),Positive,2019,7,Summer,True
2019-07-09,2019-06,OTHER,Great Historical Place,"I was so happy to know more about this museum and really recommended to visit Rome, I have really enjoyed my trip",5,SOLO,2,22,Short (<25w),Positive,2019,7,Summer,True
2019-07-09,2019-07,MOBILE,Impressive & Iconic,A beautiful building which immediately strikes an impression; definitely worth visiting during a trip to Rome. Book ahead to reduce the time you spend queuing but do still expect to queue for a reduced length of time as there are robust security checks in place and a huge volume of visitors at any given time. ,5,FRIENDS,2,55,Medium (25-75w),Positive,2019,7,Summer,True
2019-07-09,2019-06,OTHER,Buy the dang tour package,"We  chose to purchase the audio tour, and I really wish that we would have spent the extra money and gone with a Viatour or something because you could barely hear anything and it wasn't clearly marked what way you needed to walk. 

It is beautiful, but it felt more like being in a cattle chute with all of the other tourists than being in an ancient and awe inspiring structure. I suppose I could just pretend that I was there on the day of a popular spectacle, and chalk it up to part of the experience.

I would like to go back, because I feel like it should be better than it was.",2,FRIENDS,2,114,Long (75-200w),Negative,2019,7,Summer,True
2019-07-09,2019-07,MOBILE,We loved the skip the line!,We took a guided tour with Explore Italy Tours. They were wonderful. Provided ear pieces for my husband who wears hearing aids. We arrived 2 hours early and they volunteered to let us take an earlier tour. They allowed us to use the elevator inside (we are both over 65). The extensive facts they shared made a huge difference. Due to the heat we did not take the extended part of the tour. Well worth our time.,4,COUPLES,1,77,Long (75-200w),Positive,2019,7,Summer,True
2019-07-09,2019-07,OTHER,Very little is original,"We had a brilliant guide who we paid extra for from an excellent agency to get in early and bat the crowds. The structure is impressive and there are great photo opportunities. However, our guide explained that almost none of the structure is original, with much of what you see clearly being quite modern and recently put together. Apparently the underground section is being hastily built up with no reference to the past as quickly as possible so as to earn more tourist dollars, which is pretty depressing. With hindsight get your photos with the iconic outside and move on.",3,FAMILY,1,100,Long (75-200w),Neutral,2019,7,Summer,True
2019-07-09,2019-06,OTHER,Dont skip the line !,"We paid for skip the line tickets for various places in Rome and we were robbed !  We paid on average 3 times the normal ticket price, and the only line we skipped was the very short one to buy tickets.  We still had to stand in the much longer line of tickets holders waiting to get in.  Never again !!",5,COUPLES,2,61,Medium (25-75w),Positive,2019,7,Summer,True
2019-07-09,2019-07,MOBILE,Must see- astounding!,Pictures don’t fo it justice. Couldn’t see under staging area- being renovated. Our guide was extremely knowledgeable and filled in many historical facts for our group.,5,FRIENDS,2,26,Medium (25-75w),Positive,2019,7,Summer,True
2019-07-09,2019-07,MOBILE,Loved it,Highly recommend! best visit! Kids didn’t want to go and then when they went in they lived it! You should deff go and see rhis,5,Unknown,1,25,Short (<25w),Positive,2019,7,Summer,True
2019-07-09,2019-07,OTHER,AWESOME PLACE,"This place is a must seen. The history of it it's simply amazing. I will recommend to do a private tour, we did and we didn't have to wait at all to go inside. The tour guide was excellent. I will tell you it is very, very, very hot in the summer time, but well worth it.",5,FRIENDS,2,57,Medium (25-75w),Positive,2019,7,Summer,True
2019-07-09,2019-07,MOBILE,Amazing views everywhere! ,My friends got engaged here!!! Will forever be special! There’s some cute drink spot near at night. The whole area is so walkable with so many things to see,5,FRIENDS,1,29,Medium (25-75w),Positive,2019,7,Summer,True
2019-07-09,2019-07,MOBILE,Make sure have reservations-even better a private tour,We were able to book a private tour through European Odyssey and it was fabulous. We did not wait in the enormous line to get in. Then while we were inside they kept shutting down the Colosseum because it reached capacity. You don’t want to miss this amazing place so please precook.,5,FAMILY,2,52,Medium (25-75w),Positive,2019,7,Summer,True
2019-07-09,2019-07,MOBILE,Hot and sticky,We went on a tour in the afternoon and it was extremely hot.  We paid to skip the line but still waited outside for over an hour to get in.  If you’re going to go do the tour in morning.,4,FAMILY,1,40,Medium (25-75w),Positive,2019,7,Summer,True
2019-07-09,2019-07,MOBILE,Amazing building ruined by too many people.,"Beautiful building, horrible queue times, go very early. Even with the safety restriction on population inside the beauty is ruined in my honest opinion. Worth it if you can skip the longest queues. ",2,COUPLES,3,33,Medium (25-75w),Negative,2019,7,Summer,True
2019-07-10,2019-07,MOBILE,Ancient History,"I went here with a Viator booking to see the Vatican and Colosseum. You check in for your tour across the street above the metro station and get assigned a tour guide and get headsets so you can hear them.Ours was Gio from Venezuela and she was excellent.  She navigated us through security right in.  The tour is a lot of walking up and down steps.  Thee is a rich history here and so much to see.  From here we went to Palestine hill. It was hot and Goi built in water and bathroom breaks.  More walking up hills and uneven surfaces.  If you can do it, the views are amazing.  To see the city, the ruins, and gardens are amazing.  Make sure you book the skip the line for this must see in Rome.",4,FAMILY,2,135,Long (75-200w),Positive,2019,7,Summer,True
2019-07-10,2019-07,OTHER,Could be skipped,"It is certainly a historic place and could seem part of the top things to do in Rome but if you had the chance to see other equivalent and well conserved theatres, especially in Verona or even Nimes in France, this is certainly going to disapoint you. Too many people there and most of it is gone in side. Needs a lot of imagination to figure how things were in the past...",3,COUPLES,2,72,Medium (25-75w),Neutral,2019,7,Summer,True
2019-07-10,2019-07,MOBILE,Great place to visit.,"We visited this amazing place as part of an organised tour via a local company, it didn’t disappoint.
The day was boiling, 96 degrees and fairly humid. Fortunately near to the colosseum are free cold water drink fountains to fill up your bottles.
The queuing was kept to a minimum by the tour guide.
Once within the structure we looked around the few levels but not on or under the main floor of the arena.
To think it’s survived earthquake, war, invasion, etc is in itself a wonder of the world in my view quite apart from the sheer size of both the structure and how it was built.
I’d certainly recommend a guide as the context , historically, that this supplies is essential to appreciate this building and others around it still standing.
I’m sure I’d enjoy it more in more manageable weather conditions and I’d spend more time there including a visit on and beneath the arena itself.
It’s a very busy place, so look after your belongings on the way there and back including in the arena itself.",5,COUPLES,1,181,Long (75-200w),Positive,2019,7,Summer,True
2019-07-10,2019-07,MOBILE,Magic ,Rome is magical .. Full of history. I am in love with this city and the Colosseum is a wonder in the world,5,FRIENDS,1,23,Short (<25w),Positive,2019,7,Summer,True
2019-07-10,2019-07,OTHER,Amazing,And amazing piece of history that can not be missed! Definitely spring for the skip the line entry. Regular lines can que for hours.,5,FAMILY,2,24,Short (<25w),Positive,2019,7,Summer,True
2019-07-10,2019-06,OTHER,Very enjoyable,Great site and on the day we went it was Wednesday it was free admission not sure why but happy days it was a bonus ,4,FAMILY,1,25,Short (<25w),Positive,2019,7,Summer,True
